priority,gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,missing_metabolites_count,missing_metabolites,equation
P3,YALI1E31947g,1.2.4.1,MNXR145925,R_PDHa,,1,MNXM730606,1 MNXM1024@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM730606@MNXD1
P3,YALI1E31947g,1.2.4.1,MNXR166005,,,2,MNXM1090136|MNXM1090138,1 MNXM1090136@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1090138@MNXD1 + 1 MNXM13@MNXD1
P3,YALI1E31947g,1.2.4.1,MNXR145927,R_PDHam2mi,,3,MNXM1705|MNXM256|MNXM730606,1 MNXM1024@MNXD1 + 1 MNXM1705@MNXD1 = 1 MNXM256@MNXD1 + 1 MNXM730606@MNXD1
P3,YALI1E31947g,1.2.4.1,MNXR123105,,,2,MNXM9069|MNXM9070,1 MNXM13@MNXD1 + 1 MNXM9069@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM9070@MNXD1
P3,YALI1E31947g,1.2.4.1,MNXR194756,,,2,MNXM3706|MNXM4271,1 MNXM13@MNXD1 + 1 MNXM3706@MNXD1 + 1 MNXM75@MNXD1 = 1 MNXM23@MNXD1 + 1 MNXM4271@MNXD1
P3,YALI1E31947g,1.2.4.1,MNXR108063,,R03270,4,MNXM1705|MNXM256|MNXM738857|MNXM741250,1 MNXM1705@MNXD1 + 1 MNXM741250@MNXD1 = 1 MNXM256@MNXD1 + 1 MNXM738857@MNXD1
P3,YALI1E33285g,4.1.2.27,MNXR134666,,,1,MNXM1104091,1 MNXM1104091@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM528@MNXD1
P3,YALI1E33285g,4.1.2.27,MNXR146425,,,2,MNXM1104091|MNXM728264,1 MNXM1104091@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM728264@MNXD1
P3,YALI1E35815g,1.2.1.41,MNXR180451,,,1,MNXM525958,1 MNXM1105060@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM9@MNXD1 + 1 WATER@MNXD1 = 1 MNXM525958@MNXD1 + 1 MNXM738702@MNXD1
P3,YALI1E35815g,1.2.1.41,MNXR134428,,,1,MNXM4027,1 MNXM1453@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM4027@MNXD1 + 1 MNXM738702@MNXD1
P3,YALI1E38308g,2.7.6.1,MNXR144417,,,1,MNXM1363911,1 MNXM1101474@MNXD1 + 1 MNXM1363911@MNXD1 = 1 MNXM1104453@MNXD1 + 1 MNXM1104823@MNXD1 + 1 MNXM1@MNXD1
P3,YALI1E38308g,2.7.6.1,MNXR144416,,,1,MNXM1363911,1 MNXM1103302@MNXD1 + 1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103718@MNXD1 + 1 MNXM1363911@MNXD1
P3,YALI1E38308g,2.7.6.1,MNXR146142,,,1,MNXM1363911,1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1363911@MNXD1 + 1 MNXM3@MNXD1
P3,YALI1E38308g,2.7.6.1,MNXR152578,,,1,MNXM1363911,1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM432@MNXD1 = 1 MNXM1363911@MNXD1 + 1 MNXM286@MNXD1
P3,YALI1E38308g,2.7.6.1,MNXR144415,,,1,MNXM1363911,1 MNXM1101285@MNXD1 + 1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103553@MNXD1 + 1 MNXM1363911@MNXD1
P3,YALI1E38749g,3.6.1.29,MNXR132809,,,2,MNXM1364499|MNXM166888,1 MNXM1364499@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM166888@MNXD1 + 1 WATER@MNXD1
P3,YALI1E38749g,3.6.1.29,MNXR134205,,,1,MNXM20161,5 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM20161@MNXD1 + 1 WATER@MNXD1
P3,YALI1E38749g,3.6.1.29,MNXR132810,,,2,MNXM166887|MNXM32844,1 MNXM166887@MNXD1 + 1 WATER@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM32844@MNXD1 + 1 MNXM728294@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR147763,,R02694,4,MNXM727276|MNXM732989|MNXM738570|MNXM741124,1 MNXM727276@MNXD1 + 1 MNXM732989@MNXD1 = 1 MNXM738570@MNXD1 + 1 MNXM741124@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR172060,,,3,MNXM1099606|MNXM1099607|MNXM727276,1 MNXM1099606@MNXD1 + 1 MNXM1103616@MNXD1 = 1 MNXM1099607@MNXD1 + 1 MNXM727276@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR175403,,,4,MNXM1108365|MNXM491059|MNXM722171|MNXM727276,1 MNXM1108365@MNXD1 + 1 MNXM491059@MNXD1 = 1 MNXM722171@MNXD1 + 1 MNXM727276@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR194982,,,4,MNXM1099606|MNXM1106160|MNXM22187|MNXM727276,1 MNXM1099606@MNXD1 + 1 MNXM1106160@MNXD1 = 1 MNXM22187@MNXD1 + 1 MNXM727276@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR127187,,,4,MNXM1107758|MNXM1364155|MNXM727276|MNXM741599,1 MNXM1107758@MNXD1 + 1 MNXM727276@MNXD1 = 1 MNXM1364155@MNXD1 + 1 MNXM741599@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR165432,,,4,MNXM1108364|MNXM727276|MNXM729257|MNXM732993,1 MNXM1108364@MNXD1 + 1 MNXM729257@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM732993@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR173717,,,2,MNXM10887|MNXM1106157,1 MNXM10887@MNXD1 = 1 MNXM1106157@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR147764,,,4,MNXM727276|MNXM732994|MNXM738571|MNXM741125,1 MNXM727276@MNXD1 + 1 MNXM732994@MNXD1 = 1 MNXM738571@MNXD1 + 1 MNXM741125@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR181978,,,4,MNXM1104300|MNXM13156|MNXM727276|MNXM9527,1 MNXM1104300@MNXD1 + 1 MNXM9527@MNXD1 = 1 MNXM13156@MNXD1 + 1 MNXM727276@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR147590,,,4,MNXM727276|MNXM729254|MNXM732998|MNXM738563,1 MNXM727276@MNXD1 + 1 MNXM732998@MNXD1 = 1 MNXM729254@MNXD1 + 1 MNXM738563@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR147591,,,4,MNXM727276|MNXM729261|MNXM732994|MNXM738571,1 MNXM727276@MNXD1 + 1 MNXM732994@MNXD1 = 1 MNXM729261@MNXD1 + 1 MNXM738571@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR172059,,,4,MNXM1099605|MNXM1099606|MNXM1104300|MNXM727276,1 MNXM1099605@MNXD1 + 1 MNXM727276@MNXD1 = 1 MNXM1099606@MNXD1 + 1 MNXM1104300@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR181979,,,4,MNXM1106160|MNXM22187|MNXM3132|MNXM727276,1 MNXM1106160@MNXD1 + 1 MNXM3132@MNXD1 = 1 MNXM22187@MNXD1 + 1 MNXM727276@MNXD1
P3,YALI1E38810g,2.3.1.20,MNXR147589,,,4,MNXM727276|MNXM729253|MNXM732990|MNXM738562,1 MNXM727276@MNXD1 + 1 MNXM732990@MNXD1 = 1 MNXM729253@MNXD1 + 1 MNXM738562@MNXD1
P3,YALI1E39221g,6.3.2.6,MNXR192577,,,1,MNXM737371,1 MNXM1104647@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364495@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM737371@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR145847,R_OXOADLR,,1,MNXM740468,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740468@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR115229,,,2,MNXM12553|MNXM727567,1 MNXM12553@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727567@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR133735,,,2,MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1106093@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR178366,,,2,MNXM683023|MNXM683024,1 MNXM1368744@MNXD1 + 1 MNXM683023@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM683024@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR194755,,,2,MNXM3706|MNXM4271,1 MNXM1368744@MNXD1 + 1 MNXM4271@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM172@MNXD1 + 1 MNXM3706@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR145850,,,1,MNXM740466,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740466@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR165515,,,2,MNXM1090136|MNXM1563526,1 MNXM1090136@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM1563526@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR179708,,,4,MNXM256|MNXM3480|MNXM738207|MNXM741255,1 MNXM256@MNXD1 + 1 MNXM738207@MNXD1 = 1 MNXM3480@MNXD1 + 1 MNXM741255@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR145849,,,1,MNXM740469,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740469@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR108089,,R03316,4,MNXM256|MNXM3480|MNXM738208|MNXM741250,1 MNXM256@MNXD1 + 1 MNXM738208@MNXD1 = 1 MNXM3480@MNXD1 + 1 MNXM741250@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR133738,,,2,MNXM729731|MNXM729733,1 MNXM1021@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM729733@MNXD1 = 1 MNXM263@MNXD1 + 1 MNXM729731@MNXD1 + 1 WATER@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR152937,,,1,MNXM735017,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735017@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR133736,,,2,MNXM729731|MNXM729733,1 MNXM1368744@MNXD1 + 1 MNXM729731@MNXD1 + 1 WATER@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM25@MNXD1 + 1 MNXM729733@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR133737,,,3,MNXM10065|MNXM727276|MNXM8,1 MNXM10065@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM276@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR146793,,,3,MNXM256|MNXM3480|MNXM735017,1 MNXM1024@MNXD1 + 1 MNXM3480@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM735017@MNXD1
P3,YALI1E39693g,1.2.4.2,MNXR174225,,,2,MNXM12553|MNXM727569,1 MNXM12553@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM727569@MNXD1
P3,YALI1E40671g,1.11.1.6,MNXR135178,,,1,MNXM7176,2 MNXM1108156@MNXD1 + 2 MNXM735438@MNXD1 = 1 MNXM7176@MNXD1 + 2 MNXM732620@MNXD1
P3,YALI1E40671g,1.11.1.6,MNXR134324,,,1,MNXM7176,2 MNXM1108156@MNXD1 + 2 MNXM1@MNXD1 + 3 MNXM735438@MNXD1 = 1 MNXM7176@MNXD1 + 3 MNXM732620@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR131886,,,2,MNXM169362|MNXM906,1 MNXM16857@MNXD1 + 1 MNXM906@MNXD1 = 1 MNXM169362@MNXD1 + 1 WATER@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR131884,,,3,MNXM169359|MNXM729883|MNXM906,1 MNXM169359@MNXD1 + 1 WATER@MNXD1 = 1 MNXM729883@MNXD1 + 1 MNXM906@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR195096,,,3,MNXM1137412|MNXM1137413|MNXM906,1 MNXM1137412@MNXD1 + 1 MNXM906@MNXD1 = 1 MNXM1137413@MNXD1 + 1 WATER@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR115464,,,3,MNXM147965|MNXM6407|MNXM729235,1 MNXM147965@MNXD1 + 1 MNXM729235@MNXD1 = 1 MNXM6407@MNXD1 + 1 WATER@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR185185,,,3,MNXM6407|MNXM680858|MNXM728582,1 MNXM6407@MNXD1 + 1 WATER@MNXD1 = 1 MNXM680858@MNXD1 + 1 MNXM728582@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR131885,,,3,MNXM169361|MNXM728475|MNXM906,1 MNXM169361@MNXD1 + 1 WATER@MNXD1 = 1 MNXM728475@MNXD1 + 1 MNXM906@MNXD1
P3,YALI1F15367g,3.4.19.12,MNXR131883,,,2,MNXM169360|MNXM906,1 MNXM169360@MNXD1 + 1 WATER@MNXD1 = 1 MNXM741553@MNXD1 + 1 MNXM906@MNXD1
P3,YALI1M00056g,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00056g,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00064g,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00064g,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00131g,7.1.1.9,MNXR140037,,,2,MNXM230|MNXM731959,4 MNXM01@MNXD1 + 4 MNXM1@MNXD2 + 4 MNXM731959@MNXD2 + 1 MNXM735438@MNXD1 = 4 MNXM01@MNXD2 + 4 MNXM230@MNXD2 + 2 WATER@MNXD1
P3,YALI1M00131g,7.1.1.9,MNXR193952,,,2,MNXM8977|MNXM9034,4 MNXM01@MNXD1 + 4 MNXM1@MNXD2 + 1 MNXM735438@MNXD1 + 4 MNXM9034@MNXD2 = 4 MNXM01@MNXD2 + 4 MNXM8977@MNXD2 + 2 WATER@MNXD1
P3,YALI1M00131g,7.1.1.9,MNXR192982,,,2,MNXM1136552|MNXM1136754,4 MNXM01@MNXD1 + 4 MNXM1136552@MNXD1 + 2 WATER@MNXD2 = 4 MNXM01@MNXD2 + 4 MNXM1136754@MNXD1 + 4 MNXM1@MNXD1 + 1 MNXM735438@MNXD2
P3,YALI1M00296g,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00296g,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00335g,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00335g,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00338r,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00338r,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00458g,7.1.1.2,MNXR116078,,,3,MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
P3,YALI1M00458g,7.1.1.2,MNXR193112,,,3,MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
