met_id,raw_name,formula,charge,compartment,clean_name,embedded_formula,is_dirty,base_id
m1675_ce,phosphatidate_ActiveX VT_ERROR:,,0,ce,phosphatidate,,True,m1675
m1676_c,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,,0,c,1-phosphatidyl-1D-myo-inositol 3-phosphate,,True,m1676
m1677_em,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,,0,em,1-phosphatidyl-1D-myo-inositol 3-phosphate,,True,m1677
m1678_gm,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,,0,gm,1-phosphatidyl-1D-myo-inositol 3-phosphate,,True,m1678
m1679_gm,1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,,0,gm,1-phosphatidyl-1D-myo-inositol,,True,m1679
m1680_c,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,,0,c,1-phosphatidyl-1D-myo-inositol 4-phosphate,,True,m1680
m1681_em,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,,0,em,1-phosphatidyl-1D-myo-inositol 4-phosphate,,True,m1681
m1682_gm,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,,0,gm,1-phosphatidyl-1D-myo-inositol 4-phosphate,,True,m1682
m1683_c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:",,0,c,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate",,True,m1683
m1684_em,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate_ActiveX VT_ERROR:",,0,em,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate",,True,m1684
m1685_vm,"1,2-diacylglycerol 3-diphosphate_",,0,vm,"1,2-diacylglycerol 3-diphosphate",,False,m1685
m1686_vm,phosphatidate_ActiveX VT_ERROR:,,0,vm,phosphatidate,,True,m1686
m1687_gm,"1,2-diacylglycerol 3-diphosphate_",,0,gm,"1,2-diacylglycerol 3-diphosphate",,False,m1687
m1688_gm,phosphatidate_ActiveX VT_ERROR:,,0,gm,phosphatidate,,True,m1688
m1689_c,1-acyl-sn-glycerol 3-phosphate_ActiveX VT_ERROR:,,0,c,1-acyl-sn-glycerol 3-phosphate,,True,m1689
m1690_c,1-monoglyceride_,,0,c,1-monoglyceride,,False,m1690
m1691_vm,1-acyl-sn-glycerol 3-phosphate_ActiveX VT_ERROR:,,0,vm,1-acyl-sn-glycerol 3-phosphate,,True,m1691
m1692_vm,1-monoglyceride_,,0,vm,1-monoglyceride,,False,m1692
m1693_gm,1-acyl-sn-glycerol 3-phosphate_ActiveX VT_ERROR:,,0,gm,1-acyl-sn-glycerol 3-phosphate,,True,m1693
m1694_gm,1-monoglyceride_,,0,gm,1-monoglyceride,,False,m1694
m1695_l,1-monoglyceride_,,0,l,1-monoglyceride,,False,m1695
m1696_m,diglyceride_ActiveX VT_ERROR:,,0,m,diglyceride,,True,m1696
m1697_m,1-monoglyceride_,,0,m,1-monoglyceride,,False,m1697
m1698_m,fatty acid_,,0,m,fatty acid,,False,m1698
m1699_l,1-acylglycerophosphoethanolamine_,,0,l,1-acylglycerophosphoethanolamine,,False,m1699
m1700_l,phosphatidylethanolamine_C7H12NO8PR2,,0,l,phosphatidylethanolamine,C7H12NO8PR2,False,m1700
m1701_l,phosphatidylcholine_C10H18NO8PR2,,0,l,phosphatidylcholine,C10H18NO8PR2,False,m1701
m1702_l,1-acylglycerophosphocholine_C9H20NO7PR,,0,l,1-acylglycerophosphocholine,C9H20NO7PR,False,m1702
m1703_vm,diglyceride_ActiveX VT_ERROR:,,0,vm,diglyceride,,True,m1703
m1704_gm,diglyceride_ActiveX VT_ERROR:,,0,gm,diglyceride,,True,m1704
m1705_l,phosphatidate_ActiveX VT_ERROR:,,0,l,phosphatidate,,True,m1705
m1706_n,1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:,,0,n,1-phosphatidyl-1D-myo-inositol,,True,m1706
m1707_g,inositol-P-ceramide B'-(C24)_,,0,g,inositol-P-ceramide B'-(C24),,False,m1707
m1708_g,inositol-P-ceramide B'-(C26)_,,0,g,inositol-P-ceramide B'-(C26),,False,m1708
m1709_g,inositol-P-ceramide C-(C24)_,,0,g,inositol-P-ceramide C-(C24),,False,m1709
m1710_g,inositol-P-ceramide C-(C26)_,,0,g,inositol-P-ceramide C-(C26),,False,m1710
m1711_g,inositol-P-ceramide A-(C24)_,,0,g,inositol-P-ceramide A-(C24),,False,m1711
m1712_g,inositol-P-ceramide A-(C26)_,,0,g,inositol-P-ceramide A-(C26),,False,m1712
m1713_g,inositol-P-ceramide B-(C24)_,,0,g,inositol-P-ceramide B-(C24),,False,m1713
m1714_g,inositol-P-ceramide B-(C26)_,,0,g,inositol-P-ceramide B-(C26),,False,m1714
m1715_g,inositol-P-ceramide D-(C24)_,,0,g,inositol-P-ceramide D-(C24),,False,m1715
m1716_g,inositol-P-ceramide D-(C26)_,,0,g,inositol-P-ceramide D-(C26),,False,m1716
m1717_em,phosphatidyl-N-methylethanolamine_ActiveX VT_ERROR:,,0,em,phosphatidyl-N-methylethanolamine,,True,m1717
m1718_n,1-phosphatidyl-1D-myo-inositol 4-phosphate_ActiveX VT_ERROR:,,0,n,1-phosphatidyl-1D-myo-inositol 4-phosphate,,True,m1718
m1719_em,"phosphatidyl-N,N-dimethylethanolamine_C8H11NO10PR2",,0,em,"phosphatidyl-N,N-dimethylethanolamine",C8H11NO10PR2,False,m1719
m1720_c,nicotinate D-ribonucleoside_ActiveX VT_ERROR:,,0,c,nicotinate D-ribonucleoside,,True,m1720
m1721_c,pantetheine_ActiveX VT_ERROR:,,0,c,pantetheine,,True,m1721
m1722_c,N-pantothenoylcysteine_,,0,c,N-pantothenoylcysteine,,False,m1722
m1723_c,UDP-D-glucuronate_ActiveX VT_ERROR:,,0,c,UDP-D-glucuronate,,True,m1723
m1724_c,D-gluconate_ActiveX VT_ERROR:,,0,c,D-gluconate,,True,m1724
m1725_c,ADP-ribose_C15H21N5O14P2,,0,c,ADP-ribose,C15H21N5O14P2,False,m1725
m1726_c,protein_,,0,c,protein,,False,m1726
m1727_c,lipids_,,0,c,lipids,,False,m1727
m1731_em,linoleoyl-CoA_C39H66N7O17P3S,,0,em,linoleoyl-CoA,C39H66N7O17P3S,False,m1731
m1735_l,linoleoyl-CoA_C39H66N7O17P3S,,0,l,linoleoyl-CoA,C39H66N7O17P3S,False,m1735
m1736_mm,octanoyl-CoA_C29H50N7O17P3S,,0,mm,octanoyl-CoA,C29H50N7O17P3S,False,m1736
m1737_mm,decanoyl-CoA_C31H54N7O17P3S,,0,mm,decanoyl-CoA,C31H54N7O17P3S,False,m1737
m1738_mm,lauroyl-CoA_C33H58N7O17P3S,,0,mm,lauroyl-CoA,C33H58N7O17P3S,False,m1738
m1739_mm,myristoyl-CoA_C35H62N7O17P3S,,0,mm,myristoyl-CoA,C35H62N7O17P3S,False,m1739
m1741_mm,palmitoyl-CoA_C37H66N7O17P3S,,0,mm,palmitoyl-CoA,C37H66N7O17P3S,False,m1741
m1742_mm,stearoyl-CoA_C39H70N7O17P3S,,0,mm,stearoyl-CoA,C39H70N7O17P3S,False,m1742
m1743_mm,linoleoyl-CoA_C39H66N7O17P3S,,0,mm,linoleoyl-CoA,C39H66N7O17P3S,False,m1743
m1749_em,linoleate_C18H32O2,,0,em,linoleate,C18H32O2,False,m1749
m1753_ce,laurate_C12H24O2,,0,ce,laurate,C12H24O2,False,m1753
m1754_ce,myristate_C14H28O2,,0,ce,myristate,C14H28O2,False,m1754
m1756_ce,linoleate_C18H32O2,,0,ce,linoleate,C18H32O2,False,m1756
m1761_l,linoleate_C18H32O2,,0,l,linoleate,C18H32O2,False,m1761
m1765_m,laurate_C12H24O2,,0,m,laurate,C12H24O2,False,m1765
m1766_m,myristate_C14H28O2,,0,m,myristate,C14H28O2,False,m1766
m1768_m,palmitate_C16H32O2,,0,m,palmitate,C16H32O2,False,m1768
m1770_m,stearate_C18H36O2,,0,m,stearate,C18H36O2,False,m1770
m1771_m,oleate_C18H34O2,,0,m,oleate,C18H34O2,False,m1771
m1772_m,linoleate_C18H32O2,,0,m,linoleate,C18H32O2,False,m1772
m1777_mm,laurate_C12H24O2,,0,mm,laurate,C12H24O2,False,m1777
m1778_mm,myristate_C14H28O2,,0,mm,myristate,C14H28O2,False,m1778
m1781_mm,oleate_C18H34O2,,0,mm,oleate,C18H34O2,False,m1781
m1782_mm,linoleate_C18H32O2,,0,mm,linoleate,C18H32O2,False,m1782
m1785_e,decane_,,0,e,decane,,False,m1785
m1786_c,decane_,,0,c,decane,,False,m1786
m1787_e,hexadecane_,,0,e,hexadecane,,False,m1787
m1788_c,hexadecane_,,0,c,hexadecane,,False,m1788
m1789_c,decanol_,,0,c,decanol,,False,m1789
m1790_c,decanal_,,0,c,decanal,,False,m1790
m1791_c,dodecane_,,0,c,dodecane,,False,m1791
m1792_c,dodecanol_,,0,c,dodecanol,,False,m1792
m1793_c,dodecanal_,,0,c,dodecanal,,False,m1793
m1794_c,hexadecanol_,,0,c,hexadecanol,,False,m1794
m1795_c,hexadecanal_C16H32O,,0,c,hexadecanal,C16H32O,False,m1795
m1796_x,linoleate_C18H32O2,,0,x,linoleate,C18H32O2,False,m1796
m1797_x,linoleoyl-CoA_C39H66N7O17P3S,,0,x,linoleoyl-CoA,C39H66N7O17P3S,False,m1797
m1798_c,linoleoyl-CoA_C39H66N7O17P3S,,0,c,linoleoyl-CoA,C39H66N7O17P3S,False,m1798
m1799_e,linoleate_C18H32O2,,0,e,linoleate,C18H32O2,False,m1799
m1801_c,linoleate_C18H32O2,,0,c,linoleate,C18H32O2,False,m1801
m1802_e,dodecane_,,0,e,dodecane,,False,m1802
m1803_e,isocitrate_C6H8O7,,0,e,isocitrate,C6H8O7,False,m1803
m1804_c,D-mannitol_,,0,c,D-mannitol,,False,m1804
m1805_e,dibutyrin_,,0,e,dibutyrin,,False,m1805
m1806_e,monobutyrate_,,0,e,monobutyrate,,False,m1806
m1807_e,tributyrin_,,0,e,tributyrin,,False,m1807
m1808_c,2'-deoxyinosine-5-phosphate_,,0,c,2'-deoxyinosine-5-phosphate,,False,m1808
m1809_c,5-oxoproline_,,0,c,5-oxoproline,,False,m1809
m1810_c,D-glucosamine_,,0,c,D-glucosamine,,False,m1810
m1811_c,D-serine_,,0,c,D-serine,,False,m1811
m1812_m,acetoacetate_,,0,m,acetoacetate,,False,m1812
m1813_c,cellobiose_,,0,c,cellobiose,,False,m1813
m1814_c,dehydroalanine_,,0,c,dehydroalanine,,False,m1814
m1815_c,hydroxypyruvate_,,0,c,hydroxypyruvate,,False,m1815
m1816_c,5-hydroxyisourate_,,0,c,5-hydroxyisourate,,False,m1816
m1817_c,OHCU_,,0,c,OHCU,,False,m1817
m1818_c,urate_,,0,c,urate,,False,m1818
m1819_c,4-fumaryl-acetoacetate_,,0,c,4-fumaryl-acetoacetate,,False,m1819
m1820_c,4-maleyl-acetoacetate_,,0,c,4-maleyl-acetoacetate,,False,m1820
m1821_c,acetoacetate_,,0,c,acetoacetate,,False,m1821
m1822_c,homogentisate_,,0,c,homogentisate,,False,m1822
m1823_c,D-arabinitol_,,0,c,D-arabinitol,,False,m1823
m1824_e,D-mannitol_,,0,e,D-mannitol,,False,m1824
m1825_c,erythritol_,,0,c,erythritol,,False,m1825
m1826_e,erythritol_,,0,e,erythritol,,False,m1826
m1827_c,erythrose_,,0,c,erythrose,,False,m1827
m1828_m,3-methylbutanoyl-CoA_C26H44N7O17P3S,,0,m,3-methylbutanoyl-CoA,C26H44N7O17P3S,False,m1828
m1829_m,2-methylpropanoyl-CoA_C25H42N7O17P3S,,0,m,2-methylpropanoyl-CoA,C25H42N7O17P3S,False,m1829
m1830_m,(S)-2-methylbutanoyl-CoA_C26H44N7O17P3S,,0,m,(S)-2-methylbutanoyl-CoA,C26H44N7O17P3S,False,m1830
m1831_m,3-methylcrotonyl-CoA_C26H42N7O17P3S,,0,m,3-methylcrotonyl-CoA,C26H42N7O17P3S,False,m1831
m1832_m,3-methylglutaconyl-CoA_C27H42N7O19P3S,,0,m,3-methylglutaconyl-CoA,C27H42N7O19P3S,False,m1832
m1833_m,glutaryl-CoA_C26H42N7O19P3S,,0,m,glutaryl-CoA,C26H42N7O19P3S,False,m1833
m1834_m,crotonoyl-CoA_C25H40N7O17P3S,,0,m,crotonoyl-CoA,C25H40N7O17P3S,False,m1834
m1835_m,(S)-3-hydroxybutanoyl-CoA_C25H42N7O18P3S,,0,m,(S)-3-hydroxybutanoyl-CoA,C25H42N7O18P3S,False,m1835
m1836_e,D-arabinitol_,,0,e,D-arabinitol,,False,m1836
m1837_e,2-Deoxy-D-Ribose,,0,e,2-Deoxy-D-Ribose,,False,m1837
m1838_e,Palatinose,,0,e,Palatinose,,False,m1838
m1841_e,Salicin,,0,e,Salicin,,False,m1841
m1842_c,Salicin-6-phosphate,,0,c,Salicin-6-phosphate,,False,m1842
m1843_c,Salicyl alcohol,,0,c,Salicyl alcohol,,False,m1843
m1844_e,5-aminopentanoate,,0,e,5-aminopentanoate,,False,m1844
m1845_c,5-aminopentanoate,,0,c,5-aminopentanoate,,False,m1845
m1846_c,5-Oxopentanoate,,0,c,5-Oxopentanoate,,False,m1846
m1847_e,D-Glucosamine,,0,e,D-Glucosamine,,False,m1847
m1848_c,(R)-3-Hydroxybutanoate,,0,c,(R)-3-Hydroxybutanoate,,False,m1848
m1849_e,(R)-3-Hydroxybutanoate,,0,e,(R)-3-Hydroxybutanoate,,False,m1849
m1851_e,5-Keto-D-Gluconic Acid,,0,e,5-Keto-D-Gluconic Acid,,False,m1851
m1852_c,5-Keto-D-Gluconic Acid,,0,c,5-Keto-D-Gluconic Acid,,False,m1852
m1853_e,malonate,,0,e,malonate,,False,m1853
m1854_c,malonate,,0,c,malonate,,False,m1854
m1855_c,malonyl-CoA,,0,c,malonyl-CoA,,False,m1855
m1856_e,3-oxalomalate,,0,e,3-oxalomalate,,False,m1856
m1857_c,3-oxalomalate,,0,c,3-oxalomalate,,False,m1857
m1858_e,D-gluconate,,0,e,D-gluconate,,False,m1858
m1860_e,Gly_Glu,,0,e,Gly,Glu,False,m1860
m1861_c,Gly_Glu,,0,c,Gly,Glu,False,m1861
m1862_v,Gly_Glu,,0,v,Gly,Glu,False,m1862
m1863_v,L-glycine,,0,v,L-glycine,,False,m1863
m1864_e,Gly-Pro,,0,e,Gly-Pro,,False,m1864
m1865_c,Gly-Pro,,0,c,Gly-Pro,,False,m1865
m1866_v,Gly-Pro,,0,v,Gly-Pro,,False,m1866
m1867_v,L-proline,,0,v,L-proline,,False,m1867
m1868_e,2-oxobutanoate,,0,e,2-oxobutanoate,,False,m1868
m1869_e,Gly-Asp,,0,e,Gly-Asp,,False,m1869
m1870_c,Gly-Asp,,0,c,Gly-Asp,,False,m1870
m1871_v,Gly-Asp,,0,v,Gly-Asp,,False,m1871
m1873_e,Propanoate,,0,e,Propanoate,,False,m1873
m1874_c,Propanoate,,0,c,Propanoate,,False,m1874
m1875_c,propionyl-CoA,,0,c,propionyl-CoA,,False,m1875
m1876_e,Ala-Gly,,0,e,Ala-Gly,,False,m1876
m1877_c,Ala-Gly,,0,c,Ala-Gly,,False,m1877
m1878_v,Ala-Gly,,0,v,Ala-Gly,,False,m1878
m1879_v,L-alanine,,0,v,L-alanine,,False,m1879
m1880_e,Dihydroxy-Acetone,,0,e,Dihydroxy-Acetone,,False,m1880
m1881_c,Dihydroxy-Acetone,,0,c,Dihydroxy-Acetone,,False,m1881
m1882_e,N-Acetyl-D-Glucosamine,,0,e,N-Acetyl-D-Glucosamine,,False,m1882
m1883_c,N-Acetyl-D-Glucosamine,,0,c,N-Acetyl-D-Glucosamine,,False,m1883
m1884_c,D-Arabinose 5-phosphate,,0,c,D-Arabinose 5-phosphate,,False,m1884
m1885_e,fatty acid,,0,e,fatty acid,,False,m1885
m1886_g,1D-myo-inositol 1-phosphate,,0,g,1D-myo-inositol 1-phosphate,,False,m1886
m1887_v,L-histidine,,0,v,L-histidine,,False,m1887
m1888_v,L-lysine,,0,v,L-lysine,,False,m1888
m1889_g,UDP-D-galactose,,0,g,UDP-D-galactose,,False,m1889
m1890_c,Glycerate,,0,c,Glycerate,,False,m1890
m1891_c,"D-Glucono-1,5-lactone",,0,c,"D-Glucono-1,5-lactone",,False,m1891
m1892_e,Magnesium,,0,e,Magnesium,,False,m1892
m1893_c,Magnesium,,0,c,Magnesium,,False,m1893
m1894_g,phosphatidylcholine,,0,g,phosphatidylcholine,,False,m1894
m1895_e,Indole_3_acetonitrile,,0,e,Indole_3_acetonitrile,,False,m1895
m1896_c,Indole_3_acetonitrile,,0,c,Indole_3_acetonitrile,,False,m1896
m1897_e,alpha_Aminopropiononitrile,,0,e,alpha,Aminopropiononitrile,False,m1897
m1898_c,alpha_Aminopropiononitrile,,0,c,alpha,Aminopropiononitrile,False,m1898
m1899_e,gamma_Amino_gamma_cyanobutanoate,,0,e,gamma_Amino_gamma_cyanobutanoate,,False,m1899
m1900_c,gamma_Amino_gamma_cyanobutanoate,,0,c,gamma_Amino_gamma_cyanobutanoate,,False,m1900
m1901_m,Decanoyl_ACP,,0,m,Decanoyl,ACP,False,m1901
m1902_m,Dodecanoyl_ACP,,0,m,Dodecanoyl,ACP,False,m1902
m1903_m,Myristoyl_ACP,,0,m,Myristoyl,ACP,False,m1903
m1904_m,cis_tetradec_7_enoyl_acyl_carrier_protein__n_C141,,0,m,cis_tetradec_7_enoyl_acyl_carrier_protein__n,C141,False,m1904
m1905_m,Palmitoyl_ACP,,0,m,Palmitoyl,ACP,False,m1905
m1906_m,cis_hexadec_9_enoyl_acyl_carrier_protein__n_C161,,0,m,cis_hexadec_9_enoyl_acyl_carrier_protein__n,C161,False,m1906
m1907_m,Octadecanoyl_ACP,,0,m,Octadecanoyl,ACP,False,m1907
m1908_m,cis_octadec_11_enoyl_acyl_carrier_protein,,0,m,cis_octadec_11_enoyl_acyl_carrier_protein,,False,m1908
m1909_m,Octadecynoyl_ACP,,0,m,Octadecynoyl,ACP,False,m1909
m1910_c,Decanoyl_ACP,,0,c,Decanoyl,ACP,False,m1910
m1911_c,Dodecanoyl_ACP,,0,c,Dodecanoyl,ACP,False,m1911
m1912_c,Myristoyl_ACP,,0,c,Myristoyl,ACP,False,m1912
m1913_c,cis_tetradec_7_enoyl_acyl_carrier_protein__n_C141,,0,c,cis_tetradec_7_enoyl_acyl_carrier_protein__n,C141,False,m1913
m1914_c,Palmitoyl_ACP,,0,c,Palmitoyl,ACP,False,m1914
m1915_c,cis_hexadec_9_enoyl_acyl_carrier_protein__n_C161,,0,c,cis_hexadec_9_enoyl_acyl_carrier_protein__n,C161,False,m1915
m1916_c,Octadecanoyl_ACP,,0,c,Octadecanoyl,ACP,False,m1916
m1917_c,cis_octadec_11_enoyl_acyl_carrier_protein,,0,c,cis_octadec_11_enoyl_acyl_carrier_protein,,False,m1917
m1918_c,Octadecynoyl_ACP,,0,c,Octadecynoyl,ACP,False,m1918
m1919_c,Octanoyl_ACP,,0,c,Octanoyl,ACP,False,m1919
m1920_c,ACP,,0,c,ACP,,False,m1920
m1921_c,myristoleate_C14H26O2,,0,c,myristoleate,C14H26O2,False,m1921
m1922_c,octadecadienoate,,0,c,octadecadienoate,,False,m1922
m1923_n,2_Octaprenyl_6_hydroxyphenol__5_repeating_units,,0,n,2_Octaprenyl_6_hydroxyphenol__5_repeating_units,,False,m1923
m1924_n,2_Octaprenyl_6_methoxyphenol__5_repeating_units,,0,n,2_Octaprenyl_6_methoxyphenol__5_repeating_units,,False,m1924
m1925_n,S_Adenosyl_L_methionine,,0,n,S_Adenosyl_L_methionine,,False,m1925
m1926_n,S_Adenosyl_L_homocysteine,,0,n,S_Adenosyl_L_homocysteine,,False,m1926
m1927_c,2_Octaprenyl_6_hydroxyphenol__5_repeating_units,,0,c,2_Octaprenyl_6_hydroxyphenol__5_repeating_units,,False,m1927
m1928_c,2_Octaprenylphenol__5_repeating_units_,,0,c,2_Octaprenylphenol__5_repeating_units,,False,m1928
m1929_c,3_Hexaprenyl_4_hydroxybenzoate,,0,c,3_Hexaprenyl_4_hydroxybenzoate,,False,m1929
m1930_c,all_trans_Octaprenyl_diphosphate__5_repeating_units,,0,c,all_trans_Octaprenyl_diphosphate__5_repeating_units,,False,m1930
m1931_c,2_Phenylacetamide,,0,c,2,Phenylacetamide,False,m1931
m1932_c,Phenylacetic_acid,,0,c,Phenylacetic_acid,,False,m1932
m1933_c,Indole_3_acetamide,,0,c,Indole_3_acetamide,,False,m1933
m1934_c,omega-hydroxy-decanoate,,0,c,omega-hydroxy-decanoate,,False,m1934
m1935_c,omega-oxo-decanoate,,0,c,omega-oxo-decanoate,,False,m1935
m1936_c,Decanedioate,,0,c,Decanedioate,,False,m1936
m1937_e,Decanedioate,,0,e,Decanedioate,,False,m1937
m1938_c,omega-hydroxy-dodecanoate,,0,c,omega-hydroxy-dodecanoate,,False,m1938
m1939_c,omega-oxo-dodecanoate,,0,c,omega-oxo-dodecanoate,,False,m1939
m1940_c,Dodecanedioate,,0,c,Dodecanedioate,,False,m1940
m1941_e,Dodecanedioate,,0,e,Dodecanedioate,,False,m1941
m1942_c,omega-hydroxy-hexadecanoate,,0,c,omega-hydroxy-hexadecanoate,,False,m1942
m1943_c,omega-oxo-hexadecanoate,,0,c,omega-oxo-hexadecanoate,,False,m1943
m1944_c,Hexadecanedioate,,0,c,Hexadecanedioate,,False,m1944
m1945_e,Hexadecanedioate,,0,e,Hexadecanedioate,,False,m1945
m1946_c,Octanoyl_CoA__n_C80CoA,,0,c,Octanoyl_CoA__n,C80CoA,False,m1946
m1947_c,Decanoyl_CoA__n_C100CoA,,0,c,Decanoyl_CoA__n,C100CoA,False,m1947
m1948_c,Dodecanoyl_CoA__n_C120CoA,,0,c,Dodecanoyl_CoA__n,C120CoA,False,m1948
m1949_c,D-glycerate,,0,c,D-glycerate,,False,m1949
m1950_c,"3,4-Dihydroxyphenylacetate",,0,c,"3,4-Dihydroxyphenylacetate",,False,m1950
m1951_c,Homovanillate,,0,c,Homovanillate,,False,m1951
m1952_c,"3,4-Dihydroxyphenylacetaldehyde",,0,c,"3,4-Dihydroxyphenylacetaldehyde",,False,m1952
m1953_c,Dopamine,,0,c,Dopamine,,False,m1953
m1954_c,"3,4-dihydroxyphenylethyleneglycol",,0,c,"3,4-dihydroxyphenylethyleneglycol",,False,m1954
m1955_c,3-methoxy-4-hydroxyphenylethyleneglycol,,0,c,3-methoxy-4-hydroxyphenylethyleneglycol,,False,m1955
m1956_c,"3,4-dihydroxymandelate",,0,c,"3,4-dihydroxymandelate",,False,m1956
m1957_c,3-methoxy-4-hydroxymandelate,,0,c,3-methoxy-4-hydroxymandelate,,False,m1957
m1958_c,"3,4-dihydroxymandelaldehyde",,0,c,"3,4-dihydroxymandelaldehyde",,False,m1958
m1959_c,"3,4-dihydroxyphenylethyleneglycol",,0,c,"3,4-dihydroxyphenylethyleneglycol",,False,m1959
m1960_c,Dolichyl phosphate D-mannose,,0,c,Dolichyl phosphate D-mannose,,False,m1960
m1961_r,GDP-mannose,,0,r,GDP-mannose,,False,m1961
m1962_r,GDP,,0,r,GDP,,False,m1962
m1963_c,N-Acetyl-alpha-D-glucosamine 1-phosphate,,0,c,N-Acetyl-alpha-D-glucosamine 1-phosphate,,False,m1963
m1964_c,UDP-N-acetyl-D-glucosamine,,0,c,UDP-N-acetyl-D-glucosamine,,False,m1964
m1965_r,UDP-N-acetyl-D-glucosamine,,0,r,UDP-N-acetyl-D-glucosamine,,False,m1965
m1966_r,UDP,,0,r,UDP,,False,m1966
m1967_r,UMP,,0,r,UMP,,False,m1967
m1968_r,N-acetyl-D-glucosaminyldiphosphodolichol,,0,r,N-acetyl-D-glucosaminyldiphosphodolichol,,False,m1968
m1969_r,"N,N-diacetylrhitobiosyldiphosphodolichol",,0,r,"N,N-diacetylrhitobiosyldiphosphodolichol",,False,m1969
m1970_c,Propanoyl-CoA,,0,c,Propanoyl-CoA,,False,m1970
m1971_c,2-Methylpropanoyl-CoA,,0,c,2-Methylpropanoyl-CoA,,False,m1971
m1972_c,2-Methylprop-2-enoyl-CoA,,0,c,2-Methylprop-2-enoyl-CoA,,False,m1972
m1973_c,(S)-3-Hydroxyisobutyryl-CoA,,0,c,(S)-3-Hydroxyisobutyryl-CoA,,False,m1973
m1974_c,(S)-3-Hydroxyisobutyrate,,0,c,(S)-3-Hydroxyisobutyrate,,False,m1974
m1975_c,(S)-Methylmalonate semialdehyde,,0,c,(S)-Methylmalonate semialdehyde,,False,m1975
m1976_c,3-Oxopropanoate,,0,c,3-Oxopropanoate,,False,m1976
m1977_c,Phenethylamine,,0,c,Phenethylamine,,False,m1977
m1978_c,Sphinganine,,0,c,Sphinganine,,False,m1978
m1979_c,Ceramide-1 (Sphinganine:n-C26:0),,0,c,Ceramide-1 (Sphinganine:n-C26:0),,False,m1979
m1980_c,Ceramide-1 (Sphinganine:n-C24:0),,0,c,Ceramide-1 (Sphinganine:n-C24:0),,False,m1980
m1981_c,Phytosphingosine,,0,c,Phytosphingosine,,False,m1981
m1982_c,Ceramide-2 (Phytosphingosine:n-C24:0),,0,c,Ceramide-2 (Phytosphingosine:n-C24:0),,False,m1982
m1983_c,Ceramide-2 (Phytosphingosine:n-C26:0),,0,c,Ceramide-2 (Phytosphingosine:n-C26:0),,False,m1983
m1984_r,Acyl-coA,,0,r,Acyl-coA,,False,m1984
m1985_r,Dihydroceramide,,0,r,Dihydroceramide,,False,m1985
m1986_r,Phytoceramide,,0,r,Phytoceramide,,False,m1986
m1987_c,UDP-D-xylose,,0,c,UDP-D-xylose,,False,m1987
m1988_r,UDP-glucose,,0,r,UDP-glucose,,False,m1988
m1989_r,Dolichyl beta-D-glucosyl phosphate,,0,r,Dolichyl beta-D-glucosyl phosphate,,False,m1989
m1990_c,3-hydroxypropionyl-coA,,0,c,3-hydroxypropionyl-coA,,False,m1990
m1991_c,Propenoyl-coA,,0,c,Propenoyl-coA,,False,m1991
m1992_c,3-hydroxypropanoate,,0,c,3-hydroxypropanoate,,False,m1992
m1993_c,phosphatidate,,0,c,phosphatidate,,False,m1993
m1994_c,"1,2-Diacyl-sn-glycerol",,0,c,"1,2-Diacyl-sn-glycerol",,False,m1994
m1995_c,"Inositol phosphorylceramide, ceramide-1 (24C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-1 (24C), yeast-specific",,False,m1995
m1996_c,"Inositol phosphorylceramide, ceramide-1 (26C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-1 (26C), yeast-specific",,False,m1996
m1997_c,"Inositol phosphorylceramide, ceramide-2 (24C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-2 (24C), yeast-specific",,False,m1997
m1998_c,"Inositol phosphorylceramide, ceramide-2 (26C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-2 (26C), yeast-specific",,False,m1998
m1999_c,"Inositol phosphorylceramide, ceramide-3 (24C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-3 (24C), yeast-specific",,False,m1999
m2000_c,"Inositol phosphorylceramide, ceramide-3 (26C), yeast-specific",,0,c,"Inositol phosphorylceramide, ceramide-3 (26C), yeast-specific",,False,m2000
m2001_c,mannosylinositol phosphorylceramide A (C24)_C54H106NO16P,,0,c,mannosylinositol phosphorylceramide A (C24),C54H106NO16P,False,m2001
m2002_c,mannosylinositol phosphorylceramide A (C26)_C56H110NO16P,,0,c,mannosylinositol phosphorylceramide A (C26),C56H110NO16P,False,m2002
